Transaction ID #,Fech@_Registro,Nombre Cliente (RAW),Monto $$,Categoría_Producto/Tipo,Score (1-5),Notes & Comments,¿Es_Fraude?
2672.0,2020-04-21 07:00:00,Cliente_2671,401.18,Libros,cuatro,j t s i y y z q w c,0.0
2673.0,2020-04-21 08:00:00,Cliente_2672,$716.07,,5.0,r w i m d y l f y q,0.0
2674.0,2020-04-21 09:00:00,Cliente_2673,207.22,Libros,cuatro,,0.0
2675.0,2020-04-21 10:00:00,Cliente_2674,$891.31,Juguetes,1.0,r x s g d w a l b b,0.0
2676.0,2020-04-21 11:00:00,Cliente_2675,294.54 USD,Juguetes,5.0,d i o k v r k l w h,0.0
2677.0,,Cliente_2676,374.11,Electrónica,5.0,r s k x n t p c c h,0.0
2678.0,2020-04-21 13:00:00,Cliente_2677,67.51,Ropa,cuatro,t t w t p m n n c p,0.0
2679.0,,Cliente_2678,120.4,Libros,5.0,a u x r k g n k n s,1.0
2680.0,2020-04-21 15:00:00,Cliente_2679,520.7,,4.0,t c v j k p z q r j,0.0
2681.0,2020-04-21 16:00:00,Cliente_2680,274.92 USD,Libros,tres,z t n e m n a y s e,0.0
2682.0,2020-04-21 17:00:00,Cliente_2681,,Libros,cinco,a q o r y h e f f k,0.0
2683.0,2020-04-21 18:00:00,Cliente_2682,24.55 USD,Juguetes,cuatro,a n s s a n b k l w,0.0
2684.0,2020-04-21 19:00:00,Cliente_2683,385.3,Hogar,3.0,t p z j q j h o k x,0.0
2685.0,2020-04-21 20:00:00,Cliente_2684,343.97 USD,,5.0,g m o y j n k j w i,0.0
2686.0,2020-04-21 21:00:00,Cliente_2685,$29.13,,tres,m c l j b r u v f h,0.0
2687.0,2020-04-21 22:00:00,Cliente_2686,$133.12,,5.0,y c b q l p d s d n,0.0
2688.0,2020-04-21 23:00:00,Cliente_2687,$419.51,Electrónica,1.0,y l t f u s m g r c,0.0
2689.0,2020-04-22 00:00:00,Cliente_2688,497.94,Electrónica,uno,m o c u v c h m d w,0.0
,2020-04-22 01:00:00,Cliente_2689,410.25,Ropa,4.0,d r d j v i a b i p,0.0
2691.0,2020-04-22 02:00:00,Cliente_2690,535.63,Hogar,2.0,a z s r p o f w k l,0.0
2692.0,2020-04-22 03:00:00,,599.18,Ropa,1.0,n m i c f f u h n u,0.0
2693.0,,Cliente_2692,19.82 USD,Ropa,dos,b a c f e h y z m z,0.0
2694.0,2020-04-22 05:00:00,Cliente_2693,469.45,Ropa,3.0,h l o z k z k k n m,0.0
2695.0,2020-04-22 06:00:00,,$963.86,Ropa,tres,f c p j d e u q b e,0.0
2696.0,2020-04-22 07:00:00,Cliente_2695,523.84,Hogar,dos,g d x h j t l w y e,0.0
,2020-04-22 08:00:00,Cliente_2696,680.77,Electrónica,cuatro,c j o b g x w e w w,0.0
2698.0,,Cliente_2697,$318.75,Libros,cinco,,0.0
2699.0,2020-04-22 10:00:00,Cliente_2698,776.25,Electrónica,2.0,u m p p j f c d k i,0.0
2700.0,2020-04-22 11:00:00,Cliente_2699,$775.19,Electrónica,2.0,o v w h e d u g o g,0.0
2701.0,2020-04-22 12:00:00,Cliente_2700,526.08,Libros,2.0,o k s g l m h b y v,0.0
2702.0,2020-04-22 13:00:00,Cliente_2701,976.25,Ropa,2.0,w x a d r q v x u p,0.0
,2020-04-22 14:00:00,Cliente_2702,134.29,,2.0,g o a c g y u w o t,0.0
2704.0,2020-04-22 15:00:00,Cliente_2703,26.78,Hogar,4.0,v v u q t w j r p x,0.0
2705.0,2020-04-22 16:00:00,Cliente_2704,772.46,Electrónica,1.0,,0.0
2706.0,2020-04-22 17:00:00,Cliente_2705,809.08 USD,Libros,cinco,,0.0
2707.0,2020-04-22 18:00:00,Cliente_2706,129.01,Juguetes,uno,e q l p a i b j a t,0.0
2708.0,,Cliente_2707,272.93,,dos,u u x l h v l f a c,0.0
2709.0,2020-04-22 20:00:00,Cliente_2708,$27.38,Electrónica,uno,v j x h m y d i z p,0.0
2710.0,2020-04-22 21:00:00,Cliente_2709,$300.38,Hogar,cuatro,u l g f w y g q p x,0.0
2711.0,2020-04-22 22:00:00,Cliente_2710,$775.41,,3.0,n a y g c f t z h e,0.0
2712.0,2020-04-22 23:00:00,Cliente_2711,522.78,Libros,1.0,q z b v a e t l g b,0.0
,2020-04-23 00:00:00,Cliente_2712,354.61,Electrónica,cinco,q b m y g r a a n k,0.0
2714.0,2020-04-23 01:00:00,,378.02,Juguetes,cuatro,i k c i k k h b l y,0.0
2715.0,,Cliente_2714,,Hogar,tres,k p w j q p n h g b,0.0
2716.0,2020-04-23 03:00:00,Cliente_2715,306.8 USD,Electrónica,4.0,a q k c z x l m t l,0.0
2717.0,,Cliente_2716,649.99,Juguetes,2.0,y t f m o i f f z a,0.0
,2020-04-23 05:00:00,Cliente_2717,974.45,Libros,3.0,n c x l o t v z h a,0.0
2719.0,2020-04-23 06:00:00,Cliente_2718,,Ropa,cinco,x g h y v i p l f g,0.0
2720.0,,Cliente_2719,$33.36,Hogar,3.0,r h o k s i y f z m,0.0
2721.0,2020-04-23 08:00:00,Cliente_2720,899.57,Hogar,5.0,r v s j x w t i s p,0.0
2722.0,2020-04-23 09:00:00,Cliente_2721,$785.37,Juguetes,2.0,e q z f k c t m v g,0.0
2723.0,2020-04-23 10:00:00,Cliente_2722,782.57,Electrónica,5.0,z f o h l x h m s y,0.0
2724.0,2020-04-23 11:00:00,Cliente_2723,463.42,,cuatro,f t o j n w z g q w,0.0
2725.0,2020-04-23 12:00:00,Cliente_2724,$404.03,Juguetes,1.0,r k l c s z y h f d,
2726.0,2020-04-23 13:00:00,Cliente_2725,$309.89,Ropa,cuatro,t x k y l j o c w v,0.0
2727.0,2020-04-23 14:00:00,Cliente_2726,75.04,Ropa,4.0,m d w d d a s p p y,0.0
,2020-04-23 15:00:00,Cliente_2727,235.95,Ropa,3.0,j g h f p s l c h z,0.0
2729.0,2020-04-23 16:00:00,Cliente_2728,254.14,Juguetes,2.0,q j a w p g r m v c,0.0
2730.0,,Cliente_2729,489.24,Libros,uno,o k y p d i p w b a,0.0
2731.0,2020-04-23 18:00:00,Cliente_2730,749.97,Hogar,5.0,y k b b c y v r t c,0.0
2732.0,2020-04-23 19:00:00,Cliente_2731,479.07,Electrónica,tres,i b b p f g g u q n,0.0
2733.0,2020-04-23 20:00:00,Cliente_2732,67.27,Hogar,dos,d c g b t n r f w r,0.0
,2020-04-23 21:00:00,Cliente_2733,958.21,Libros,1.0,j o b r y x v w m f,
2735.0,,,943.3,Hogar,4.0,y b g g d r y m q q,0.0
2736.0,2020-04-23 23:00:00,Cliente_2735,787.34,Juguetes,dos,k x j i k p d b z o,0.0
2737.0,2020-04-24 00:00:00,Cliente_2736,$991.41,,2.0,w a f c s k h m b q,0.0
2738.0,2020-04-24 01:00:00,Cliente_2737,549.04,Libros,2.0,z f a e g d q p l e,0.0
2739.0,2020-04-24 02:00:00,Cliente_2738,963.14 USD,Libros,4.0,x p b w l a g f p b,0.0
2740.0,2020-04-24 03:00:00,Cliente_2739,84.85,Hogar,5.0,o f e i u n x q k l,0.0
2741.0,2020-04-24 04:00:00,,372.02,Juguetes,3.0,c j p l g v o v e e,0.0
,,Cliente_2741,233.13,Hogar,5.0,e p t g r h y u t l,0.0
2743.0,2020-04-24 06:00:00,Cliente_2742,$203.87,Hogar,uno,s o n w w b u f b g,0.0
2744.0,,,149.39,Libros,tres,p n i m c i s p r s,0.0
,2020-04-24 08:00:00,Cliente_2744,626.19,,1.0,u x s e m m p e j c,0.0
2746.0,2020-04-24 09:00:00,Cliente_2745,783.51,Ropa,cuatro,d s g k g e k x z k,0.0
2747.0,2020-04-24 10:00:00,Cliente_2746,582.52,Hogar,5.0,a d i h n a q i q o,0.0
2748.0,2020-04-24 11:00:00,Cliente_2747,155.49,Ropa,2.0,m u s z u f v z w i,0.0
2749.0,2020-04-24 12:00:00,,$813.01,Libros,3.0,j o q d s h c b r z,0.0
2750.0,2020-04-24 13:00:00,Cliente_2749,$639.6,Juguetes,dos,z l f n d j y m l c,0.0
2751.0,2020-04-24 14:00:00,Cliente_2750,394.28,Ropa,uno,j o s e f u o j y a,1.0
,2020-04-24 15:00:00,Cliente_2751,$677.39,Juguetes,2.0,y s p e g q d m z v,0.0
2753.0,2020-04-24 16:00:00,Cliente_2752,267.31,Juguetes,dos,e c x r n f e l s z,0.0
2754.0,2020-04-24 17:00:00,Cliente_2753,$351.74,Ropa,cuatro,t h j e m a q v o d,0.0
2755.0,2020-04-24 18:00:00,Cliente_2754,918.31,Libros,4.0,,0.0
2756.0,2020-04-24 19:00:00,Cliente_2755,297.6,,5.0,e t i i r a y x a c,0.0
2757.0,,Cliente_2756,,Juguetes,uno,h n g d l e r a k z,0.0
2758.0,2020-04-24 21:00:00,Cliente_2757,891.24,Juguetes,cuatro,d g a t n a x r r w,0.0
2759.0,2020-04-24 22:00:00,Cliente_2758,710.64,Libros,4.0,q f l u o z t d y a,0.0
2760.0,2020-04-24 23:00:00,Cliente_2759,71.58,Libros,5.0,p w s f k x l k o s,0.0
2761.0,2020-04-25 00:00:00,Cliente_2760,$155.83,Hogar,tres,h g w g h g y k l g,0.0
2762.0,2020-04-25 01:00:00,,$17.76,Libros,5.0,m a o h t o c s c k,0.0
2763.0,2020-04-25 02:00:00,Cliente_2762,$634.61,Juguetes,2.0,d y v e a d c j i a,0.0
2764.0,2020-04-25 03:00:00,Cliente_2763,$453.2,Ropa,2.0,p u p z k t u d v s,0.0
2765.0,2020-04-25 04:00:00,Cliente_2764,142.93,Electrónica,cuatro,j s s d u o b n o z,0.0
,2020-04-25 05:00:00,Cliente_2765,958.35,Hogar,cuatro,q q g x t y w h z e,0.0
2767.0,2020-04-25 06:00:00,,534.36,Ropa,5.0,i w f j u c x u v i,0.0
2768.0,2020-04-25 07:00:00,Cliente_2767,$249.47,,cinco,r v m s o e b c l n,0.0
2769.0,,Cliente_2768,505.6,Electrónica,1.0,a g g z u n u a t m,0.0
2770.0,2020-04-25 09:00:00,Cliente_2769,$682.82,Electrónica,2.0,v l u w i x e z f y,0.0
,2020-04-25 10:00:00,Cliente_2770,$85.48,Ropa,5.0,i r h t p e i u o l,0.0
2772.0,2020-04-25 11:00:00,Cliente_2771,$281.96,Hogar,tres,l p z c r u z u f s,0.0
2773.0,2020-04-25 12:00:00,Cliente_2772,$808.9,Hogar,uno,t m z l g t r c k o,0.0
2774.0,2020-04-25 13:00:00,Cliente_2773,,Electrónica,5.0,z w z o x b t w r z,0.0
2775.0,2020-04-25 14:00:00,Cliente_2774,551.11 USD,Ropa,4.0,e u f s p j a n h l,0.0
2776.0,2020-04-25 15:00:00,Cliente_2775,$438.49,Electrónica,5.0,t d n p n q f r x h,0.0
2777.0,2020-04-25 16:00:00,Cliente_2776,53.46 USD,Libros,4.0,x t t s o t m w v d,0.0
2778.0,2020-04-25 17:00:00,Cliente_2777,174.09,Hogar,cuatro,c x i k b u w f r t,0.0
2779.0,2020-04-25 18:00:00,Cliente_2778,$451.09,Juguetes,2.0,w r w d j q y w n n,0.0
,2020-04-25 19:00:00,Cliente_2779,$217.09,Electrónica,2.0,c u g g o k g s x a,0.0
2781.0,2020-04-25 20:00:00,Cliente_2780,$59.48,Libros,cinco,a g p q z w y q h h,0.0
2782.0,2020-04-25 21:00:00,Cliente_2781,845.21,Hogar,5.0,m x r w i c z l p v,0.0
2783.0,2020-04-25 22:00:00,Cliente_2782,981.38,Ropa,3.0,t d q y h g t v z c,0.0
2784.0,2020-04-25 23:00:00,Cliente_2783,795.21,Hogar,1.0,k y t g p x f p i q,0.0
2785.0,2020-04-26 00:00:00,Cliente_2784,855.25,Ropa,uno,s o b v s o l n i n,0.0
2786.0,2020-04-26 01:00:00,Cliente_2785,249.56,Ropa,cinco,f r i r u b m i v z,0.0
2787.0,2020-04-26 02:00:00,Cliente_2786,961.02,Electrónica,2.0,r m y f z q c r m y,0.0
2788.0,2020-04-26 03:00:00,Cliente_2787,204.96,Electrónica,3.0,c x q f r q a n f p,0.0
2789.0,2020-04-26 04:00:00,,951.92,Hogar,1.0,d f s i a x k p i y,0.0
2790.0,2020-04-26 05:00:00,Cliente_2789,994.87,Libros,5.0,i t s f t z y r k f,0.0
2791.0,2020-04-26 06:00:00,Cliente_2790,$714.61,Hogar,2.0,l i r i d q e p b d,0.0
2792.0,2020-04-26 07:00:00,Cliente_2791,981.33,Juguetes,2.0,d g m h u i a g j j,0.0
2793.0,2020-04-26 08:00:00,Cliente_2792,573.84,Ropa,2.0,s z b z a k m b k i,0.0
2794.0,2020-04-26 09:00:00,Cliente_2793,266.95,Ropa,4.0,y u o u u c e o g r,0.0
2795.0,2020-04-26 10:00:00,Cliente_2794,442.63,Electrónica,2.0,c q m t u v i l k x,0.0
2796.0,2020-04-26 11:00:00,Cliente_2795,597.63,Libros,5.0,e d z q r q j h k s,0.0
2797.0,2020-04-26 12:00:00,Cliente_2796,$82.35,Electrónica,tres,g a g j v i i d k s,0.0
2798.0,2020-04-26 13:00:00,Cliente_2797,626.12,Juguetes,5.0,l m m o u i u g d k,0.0
2799.0,2020-04-26 14:00:00,Cliente_2798,981.37,Hogar,2.0,z o p g v a n s v k,0.0
2800.0,2020-04-26 15:00:00,Cliente_2799,198.21,Hogar,3.0,,0.0
2801.0,2020-04-26 16:00:00,Cliente_2800,794.67,Libros,uno,o j i a c u a q x a,0.0
2802.0,2020-04-26 17:00:00,,$908.82,Electrónica,1.0,s y r e b p f i a l,0.0
2803.0,2020-04-26 18:00:00,Cliente_2802,$944.26,Electrónica,cinco,m e c e b q r t v p,0.0
2804.0,2020-04-26 19:00:00,,$960.53,Juguetes,3.0,q v t e x u p c w f,0.0
2805.0,2020-04-26 20:00:00,Cliente_2804,526.25 USD,,cinco,m e x b b o w n q l,0.0
,,Cliente_2805,977.53,Electrónica,3.0,h l b h o m o x u x,0.0
2807.0,2020-04-26 22:00:00,Cliente_2806,759.74,Libros,3.0,y b f e r v t a c z,0.0
2808.0,2020-04-26 23:00:00,Cliente_2807,170.05,Hogar,cinco,k o b h k k n i t h,0.0
2809.0,2020-04-27 00:00:00,Cliente_2808,482.13,Juguetes,tres,k v k s a l v g e q,0.0
2810.0,,Cliente_2809,721.15,Libros,2.0,x z e l l m g m x g,0.0
,2020-04-27 02:00:00,Cliente_2810,254.87,Ropa,,l v s h i m u b l d,0.0
2812.0,2020-04-27 03:00:00,Cliente_2811,644.21,Juguetes,3.0,p n l x o e n u d u,0.0
2813.0,2020-04-27 04:00:00,Cliente_2812,669.93,Libros,cinco,d k s s t g l a f m,0.0
2814.0,,Cliente_2813,171.07,,1.0,q y a k s o a f r z,0.0
,2020-04-27 06:00:00,Cliente_2814,569.43,Ropa,cuatro,k h m w v q d p e d,0.0
2816.0,,Cliente_2815,773.91,Juguetes,tres,e t g o j z r h v u,0.0
2817.0,2020-04-27 08:00:00,Cliente_2816,503.91,Electrónica,4.0,c p z o g a l y d a,0.0
2818.0,2020-04-27 09:00:00,Cliente_2817,$21.98,Ropa,3.0,n s k w c e m q s b,0.0
2819.0,2020-04-27 10:00:00,Cliente_2818,$18.95,,cinco,v b f l o j l j s q,0.0
2820.0,2020-04-27 11:00:00,Cliente_2819,$363.46,Electrónica,5.0,h c b z c y o a r b,0.0
2821.0,2020-04-27 12:00:00,Cliente_2820,926.93,Libros,tres,c o j s a b j h m r,0.0
2822.0,2020-04-27 13:00:00,Cliente_2821,$236.39,Juguetes,5.0,y f r e c z e x m x,0.0
2823.0,2020-04-27 14:00:00,Cliente_2822,638.02,Ropa,5.0,u m q r r w i f p i,0.0
2824.0,2020-04-27 15:00:00,,229.86,Electrónica,tres,w z t g t j j r q t,0.0
,2020-04-27 16:00:00,Cliente_2824,328.45,Hogar,1.0,,0.0
2826.0,2020-04-27 17:00:00,Cliente_2825,849.56,Juguetes,3.0,w c x e l u p f l l,0.0
2827.0,,Cliente_2826,731.57 USD,Juguetes,1.0,t t u r l n t x t a,0.0
2828.0,2020-04-27 19:00:00,Cliente_2827,104.45,Electrónica,cinco,n i t v l p b j h s,0.0
2829.0,2020-04-27 20:00:00,Cliente_2828,434.42,,1.0,n c h p n f v i k h,0.0
2830.0,2020-04-27 21:00:00,Cliente_2829,38.88,Ropa,cinco,b j g i o p l e j g,0.0
2831.0,2020-04-27 22:00:00,Cliente_2830,486.08,Electrónica,uno,d l p c d r b s j s,0.0
2832.0,2020-04-27 23:00:00,Cliente_2831,$665.81,Ropa,uno,b n k l n o z i f e,0.0
2833.0,2020-04-28 00:00:00,Cliente_2832,127.32 USD,Juguetes,tres,g v k n f v l s q s,
2834.0,2020-04-28 01:00:00,Cliente_2833,296.0,Ropa,1.0,w a t x d w g j z m,0.0
2835.0,2020-04-28 02:00:00,Cliente_2834,403.86,Hogar,,,0.0
2836.0,2020-04-28 03:00:00,Cliente_2835,$920.34,Libros,tres,w s d b t h z g s h,
2837.0,2020-04-28 04:00:00,Cliente_2836,$993.32,Hogar,1.0,h a e g l c s x r z,0.0
2838.0,2020-04-28 05:00:00,Cliente_2837,54.46,Ropa,3.0,w c l l m n v i d v,0.0
2839.0,2020-04-28 06:00:00,Cliente_2838,$763.4,Electrónica,cuatro,e l y l x n q p o l,0.0
2840.0,2020-04-28 07:00:00,Cliente_2839,378.01,Juguetes,,m h i g l h b h d p,0.0
2841.0,2020-04-28 08:00:00,Cliente_2840,$398.53,Libros,4.0,z s p r f z x r z l,0.0
2842.0,2020-04-28 09:00:00,Cliente_2841,756.72 USD,Electrónica,4.0,s i z z p g x n a d,0.0
2843.0,2020-04-28 10:00:00,Cliente_2842,919.24,Electrónica,3.0,h z h h p k u j d x,0.0
2844.0,2020-04-28 11:00:00,Cliente_2843,951.42,Hogar,5.0,z k u d d x w b y m,0.0
2845.0,2020-04-28 12:00:00,Cliente_2844,,,cinco,r i g a i g j d d q,0.0
2846.0,2020-04-28 13:00:00,Cliente_2845,$363.55,Hogar,5.0,h g f l r v x s x b,0.0
2847.0,2020-04-28 14:00:00,Cliente_2846,789.67,Ropa,2.0,k q h l w k w u c q,
2848.0,2020-04-28 15:00:00,Cliente_2847,258.49,Hogar,4.0,,0.0
2849.0,2020-04-28 16:00:00,Cliente_2848,568.43 USD,Electrónica,3.0,s h q n n j j i v c,0.0
2850.0,2020-04-28 17:00:00,Cliente_2849,$364.99,Juguetes,5.0,y e w r e d y x n o,0.0
2851.0,2020-04-28 18:00:00,,660.06,Ropa,cinco,l b y v p k x p t e,0.0
2852.0,2020-04-28 19:00:00,Cliente_2851,247.99,Libros,tres,n e s n h w i b c f,0.0
2853.0,2020-04-28 20:00:00,Cliente_2852,199.68,Libros,4.0,r v o w l u t e t x,1.0
2854.0,2020-04-28 21:00:00,Cliente_2853,919.06,Electrónica,tres,f l j l h u y t o d,0.0
2855.0,2020-04-28 22:00:00,,110.79,Hogar,2.0,y s u e d m j a g a,0.0
2856.0,,Cliente_2855,510.9,Hogar,2.0,z m o v l c t k r f,0.0
2857.0,2020-04-29 00:00:00,Cliente_2856,228.64,Electrónica,3.0,f q j w t y s m i l,0.0
2858.0,2020-04-29 01:00:00,,48.54,Libros,cuatro,f q w w l q t b i i,0.0
2859.0,2020-04-29 02:00:00,Cliente_2858,45.66,Libros,5.0,j p f y u f q v e i,0.0
2860.0,2020-04-29 03:00:00,Cliente_2859,183.47,Hogar,2.0,,0.0
2861.0,2020-04-29 04:00:00,,868.1,Ropa,dos,x n s s f p l x l b,0.0
2862.0,2020-04-29 05:00:00,Cliente_2861,289.65,Juguetes,cuatro,c k z n y j p q w k,0.0
2863.0,2020-04-29 06:00:00,Cliente_2862,950.95,Ropa,dos,q g k u w j a z h r,0.0
2864.0,2020-04-29 07:00:00,Cliente_2863,585.81,Libros,dos,x t l t f s q b r h,0.0
2865.0,,Cliente_2864,442.25 USD,Ropa,4.0,p j m r a r l e r g,0.0
2866.0,2020-04-29 09:00:00,Cliente_2865,$584.29,Juguetes,3.0,i v r h e h m a o i,0.0
2867.0,2020-04-29 10:00:00,Cliente_2866,521.53,Ropa,5.0,b d s f y o a d s n,0.0
2868.0,,,761.19,Ropa,cinco,c t d f j o b x o z,0.0
2869.0,2020-04-29 12:00:00,Cliente_2868,$289.67,Ropa,2.0,a r y j f l v f k a,0.0
2870.0,2020-04-29 13:00:00,Cliente_2869,$359.52,Ropa,cinco,q l e t b i j p r j,0.0
2871.0,2020-04-29 14:00:00,Cliente_2870,$895.15,Electrónica,3.0,s p x j m o p j j x,0.0
2872.0,2020-04-29 15:00:00,Cliente_2871,$946.99,Libros,2.0,i q r k o q l h j x,0.0
2873.0,2020-04-29 16:00:00,Cliente_2872,$893.63,Juguetes,5.0,v x o q y r d w x d,0.0
2874.0,2020-04-29 17:00:00,Cliente_2873,425.25,Libros,1.0,y y x u q n u b q c,0.0
2875.0,2020-04-29 18:00:00,Cliente_2874,$782.56,Electrónica,uno,b q e h x m s i b f,0.0
2876.0,2020-04-29 19:00:00,Cliente_2875,481.57,Electrónica,1.0,u r m k q g f n u d,0.0
2877.0,2020-04-29 20:00:00,Cliente_2876,502.56,Electrónica,1.0,y e s r g s c e z w,0.0
,2020-04-29 21:00:00,,212.63,Electrónica,uno,h t e f u g q u a g,0.0
2879.0,2020-04-29 22:00:00,Cliente_2878,$595.22,Ropa,dos,e s v x j v e m i o,0.0
2880.0,2020-04-29 23:00:00,Cliente_2879,$194.27,Libros,4.0,s h v p g d x g e h,0.0
,2020-04-30 00:00:00,Cliente_2880,$338.25,Hogar,4.0,a o p y u f h z z g,0.0
2882.0,2020-04-30 01:00:00,Cliente_2881,$856.48,Juguetes,2.0,n j b f t q r x l k,0.0
2883.0,2020-04-30 02:00:00,Cliente_2882,215.01,Electrónica,dos,e g v d d a e c s f,0.0
2884.0,2020-04-30 03:00:00,Cliente_2883,80.45,Libros,3.0,c f c p h a q y b o,0.0
,2020-04-30 04:00:00,Cliente_2884,78.32,Electrónica,4.0,n b j k v e d o r w,0.0
,2020-04-30 05:00:00,Cliente_2885,941.38,Electrónica,1.0,a e r e k o v f l d,0.0
2887.0,2020-04-30 06:00:00,Cliente_2886,511.85,Electrónica,dos,t w q m z z s s b m,0.0
,,,$415.32,Electrónica,1.0,a r r x c c n t h i,0.0
2889.0,2020-04-30 08:00:00,Cliente_2888,812.77,Electrónica,4.0,,0.0
,2020-04-30 09:00:00,Cliente_2889,837.47,Juguetes,cinco,a m g n u i v m j s,0.0
2891.0,2020-04-30 10:00:00,Cliente_2890,$338.87,,5.0,j w l f v t f k v r,0.0
2892.0,2020-04-30 11:00:00,Cliente_2891,696.68,Electrónica,dos,y n b q w t t i x t,0.0
2893.0,2020-04-30 12:00:00,Cliente_2892,$773.41,Electrónica,3.0,z z y t o j u b k m,0.0
2894.0,2020-04-30 13:00:00,,658.1,Electrónica,1.0,a p h x w z k p w d,0.0
2895.0,2020-04-30 14:00:00,Cliente_2894,160.08,Electrónica,2.0,t f l a c r n a a m,0.0
,2020-04-30 15:00:00,Cliente_2895,877.12,,tres,x h b k g f f a t i,1.0
2897.0,2020-04-30 16:00:00,Cliente_2896,543.7,Ropa,1.0,n m h s s o q q g i,0.0
2898.0,,Cliente_2897,289.65,Hogar,4.0,t v m d w i o s r o,0.0
2899.0,2020-04-30 18:00:00,Cliente_2898,430.98,Electrónica,cinco,i h i w f u x y u z,0.0
2900.0,2020-04-30 19:00:00,Cliente_2899,47.2,Hogar,tres,x n e t l o x o m k,0.0
2901.0,2020-04-30 20:00:00,Cliente_2900,136.59,Juguetes,1.0,o q d g a g g g j i,0.0
2902.0,2020-04-30 21:00:00,Cliente_2901,767.89,Hogar,2.0,k u n t y g k m c b,0.0
2903.0,2020-04-30 22:00:00,Cliente_2902,10.01 USD,Libros,1.0,f l i e l k d j h n,0.0
2904.0,2020-04-30 23:00:00,Cliente_2903,$422.4,Ropa,dos,c u g c l o s s s x,0.0
2905.0,2020-05-01 00:00:00,Cliente_2904,527.29,Ropa,5.0,b o d h x w w b n e,0.0
2906.0,2020-05-01 01:00:00,Cliente_2905,64.09,Electrónica,5.0,t a i i q j j g t n,0.0
2907.0,2020-05-01 02:00:00,Cliente_2906,973.35,Electrónica,uno,g n g w u v g l z u,0.0
,2020-05-01 03:00:00,Cliente_2907,233.86,,1.0,f w r q i z w j k l,0.0
2909.0,2020-05-01 04:00:00,Cliente_2908,$311.16,Juguetes,dos,,0.0
2910.0,,Cliente_2909,$310.9,Libros,dos,n u m g d c w z l w,0.0
2911.0,2020-05-01 06:00:00,Cliente_2910,238.11,Electrónica,3.0,f u g j u b p v q a,0.0
2912.0,2020-05-01 07:00:00,Cliente_2911,$11.46,Electrónica,3.0,u f a s o k x j o b,0.0
2913.0,2020-05-01 08:00:00,Cliente_2912,732.05,Juguetes,tres,k s g x u a h n g h,0.0
2914.0,2020-05-01 09:00:00,Cliente_2913,$967.18,Juguetes,1.0,w y v a r e m o s o,0.0
2915.0,2020-05-01 10:00:00,Cliente_2914,232.05,Juguetes,tres,w d v p j h t l i d,0.0
2916.0,2020-05-01 11:00:00,Cliente_2915,$666.42,Ropa,1.0,c t s v s j l m e a,0.0
2917.0,2020-05-01 12:00:00,Cliente_2916,744.48,Hogar,cinco,a k y x x s b z f h,0.0
,2020-05-01 13:00:00,Cliente_2917,,Hogar,cuatro,p u s i e i d k f f,0.0
2919.0,2020-05-01 14:00:00,Cliente_2918,,Electrónica,5.0,e h t p s r r b c a,0.0
2920.0,2020-05-01 15:00:00,Cliente_2919,309.9,Ropa,1.0,o y d s h r l y t g,0.0
2921.0,2020-05-01 16:00:00,Cliente_2920,$332.04,Juguetes,,w w u y h h s w e s,0.0
2922.0,2020-05-01 17:00:00,Cliente_2921,$715.5,Electrónica,4.0,q x g s u u x x f f,1.0
2923.0,2020-05-01 18:00:00,Cliente_2922,$818.61,Ropa,dos,e n m j k m z d f x,0.0
2924.0,2020-05-01 19:00:00,Cliente_2923,189.8,Libros,2.0,k i h l s c c n d s,1.0
2925.0,2020-05-01 20:00:00,Cliente_2924,377.23,Ropa,dos,z v w y y r n p b s,0.0
2926.0,,Cliente_2925,902.92 USD,Electrónica,3.0,a s d z d h k g s c,0.0
2927.0,2020-05-01 22:00:00,Cliente_2926,808.63,Hogar,2.0,c p n b o j h t h x,0.0
2928.0,2020-05-01 23:00:00,Cliente_2927,985.01,Juguetes,tres,f t u n o q i s g z,0.0
2929.0,2020-05-02 00:00:00,,756.71,Libros,3.0,r z o v s l b o x q,0.0
2930.0,2020-05-02 01:00:00,Cliente_2929,$399.26,Ropa,dos,i e y e t s o a z t,0.0
2931.0,2020-05-02 02:00:00,,$594.73,Electrónica,dos,k o p p r k a o j s,0.0
,2020-05-02 03:00:00,,664.4,Electrónica,4.0,f z v q j b h t r d,0.0
2933.0,2020-05-02 04:00:00,Cliente_2932,87.67,Juguetes,4.0,c s v e z m v t v a,0.0
2934.0,2020-05-02 05:00:00,Cliente_2933,,Electrónica,3.0,b g n b q t k s t t,0.0
2935.0,2020-05-02 06:00:00,Cliente_2934,,Electrónica,cuatro,y f a u u s o x n h,0.0
2936.0,2020-05-02 07:00:00,Cliente_2935,175.65,Juguetes,3.0,h e s l s o w y e k,0.0
2937.0,2020-05-02 08:00:00,Cliente_2936,782.83,Libros,1.0,b m h w v k l l k r,0.0
2938.0,2020-05-02 09:00:00,Cliente_2937,$587.94,Hogar,3.0,c p e c z h m j w u,0.0
2939.0,,Cliente_2938,$952.7,Hogar,3.0,f i d d e z k z f f,0.0
2940.0,2020-05-02 11:00:00,Cliente_2939,52.0,Ropa,cuatro,v k y g e y y f a x,0.0
2941.0,2020-05-02 12:00:00,Cliente_2940,272.67 USD,Libros,1.0,t z l u g t t f c n,0.0
